dates,Title,File,Political Influence,Scientific Data Mentioned,Statistical Data Mentioned,Source Mentioned,Authenticity,Stance Detection,Location,Focus,Target,Authority Involvement
06 June 2022 07:26,পরিবেশ রক্ষায় প্রয়োজন সুনির্দিষ্ট কর্মপরিকল্পনা,ID-5373.txt,No,No,Yes,Yes,Real,Positive,Bangladesh,Environmental Protection,Government,Scientists & Researcher
06 November 2023 06:52,"অনিশ্চিত ম্যাচ? দূষণকে দুষছে বাংলাদেশ, শ্রীলঙ্কা",ID-538.txt,No,No,Yes,Yes,Maybe Real,Neutral,India,Air Pollution,N/A,Other Authority
25 September 2021 00:34,বিশ্বজুড়ে তরুণ পরিবেশবাদীদের বিক্ষোভ,ID-5383.txt,No,No,No,No,Real,Positive,Global,Global Warming,World power,N/A
20 September 2020 10:00,সারাদেশে পালিত হল দেশটাকে পরিষ্কার করি দিবস,ID-5385.txt,No,No,No,No,Real,Positive,Bangladesh,Environmental Protection,N/A,Environmental/Forestry Authority
18 September 2023 15:08,নিউইয়র্কের রাস্তায় ৭৫ হাজার বিক্ষোভকারী,ID-5389.txt,Yes,No,No,No,Real,Positive,Global,Environmental Protection,Government,Other Authority
05 November 2023 21:36,"দিল্লিতে বৃদ্ধি পাচ্ছে দূষণ, বন্ধ ট্রাক, ৫০ শতাংশ কর্মীকে বাড়ি থেকে কাজের প্রস্তাব কেন্দ্রের",ID-539.txt,No,No,Yes,Yes,Real,Positive,India,Air Pollution,N/A,Environmental/Forestry Authority
12 December 2023 20:21,জীবাশ্ম জ্বালানি নিয়ে ঐক্যমত্য না হলে কি সফল হবে জলবায়ু সম্মেলন?,ID-5391.txt,No,No,No,No,Real,Neutral,Global,Climate Change,World power,Other Authority
31 October 2019 00:00,কার্বন কোথায় নাই?,ID-5394.txt,No,Yes,Yes,Yes,Real,Neutral,Global,Global Warming,All,Scientists & Researcher
08 April 2021 19:44,বাংলাদেশের আকাশে ভেসে বেড়াচ্ছে রহস্যময় মিথেন গ্যাস,ID-5395.txt,Yes,Yes,Yes,Yes,Real,Positive,Bangladesh,Heavy Metal,All,Scientists & Researcher
09 November 2022 12:26,বাংলাদেশের তাপমাত্রা বাড়ছে,ID-5396.txt,No,Yes,Yes,Yes,Real,Positive,Bangladesh,Global Warming,Industries,Scientists & Researcher
04 November 2021 10:06,কয়লার ব্যবহার বন্ধে প্রতিশ্রুতি ১৯০টি রাষ্ট্র ও প্রতিষ্ঠানের,ID-5397.txt,No,No,No,No,Real,Positive,Global,Environmental Pollution,N/A,Other Authority
24 September 2022 20:42,জলবায়ু ইস্যুতে ধনী দেশগুলোর অবদান 'দুঃখজনক': প্রধানমন্ত্রী,ID-5398.txt,No,No,Yes,Yes,Real,Positive,Bangladesh,Climate Change,World power,NGO
09 October 2021 00:00,আগ্রহ বাড়ছে গ্রিনহাউজ পদ্ধতিতে চাষাবাদ,ID-5399.txt,No,No,No,No,Real,Positive,Bangladesh,Environmental Protection,N/A,General people
29 January 2020 04:40,ধুলাবালি ও জীবাণু থেকে সুরক্ষা দেবে যেসব মাস্ক,ID-54.txt,No,No,Yes,No,Real,Positive,Bangladesh,Air Pollution,N/A,N/A
05 November 2023 11:22,"অত্যন্ত ভয়ানক পর্যায়ে পৌঁছেছে দিল্লির বাতাসের গুণগত মান, ১০ নভেম্বর পর্যন্ত স্কুল বন্ধের নির্দেশ",ID-540.txt,No,No,Yes,Yes,Real,Positive,India,Air Pollution,N/A,Governent
17 February 2024 05:30,জলবায়ু শরণার্থী,ID-5401.txt,No,No,No,No,Real,Positive,Bangladesh,Sea Level Rising,World power,N/A
16 November 2022 16:53,আবহাওয়ায় কারণে চীনের এক বছরে ক্ষতি ১৮ বিলিয়ন ডলার: জাতিসংঘের ...,ID-5403.txt,No,No,Yes,Yes,Real,Positive,Global,Natural Disaster,World power,UN
09 August 2021 21:38,অতি দ্রুত বাড়ছে পৃথিবীর তাপমাত্রা,ID-5404.txt,No,Yes,Yes,Yes,Real,Positive,Global,Global Warming,N/A,Scientists & Researcher
09 June 2022 14:27,তেলচালিত গাড়ি নিষিদ্ধ করার পথে এগোচ্ছে ইইউ,ID-5405.txt,No,No,No,No,Real,Positive,Global,Environmental Pollution,N/A,Other Authority
15 July 2021 00:00,কৃত্রিম বাঁধ নির্মাণে হুমকিতে জীববৈচিত্র্য,ID-5408.txt,No,No,No,No,Real,Positive,Others,Wildlife,N/A,N/A
05 November 2023 07:01,বিশৃঙ্খলার বাজি পরীক্ষায় ৩৩টির মধ্যে ২০টিই অনুত্তীর্ণ,ID-541.txt,No,No,No,No,Real,Problematic,India,Sound Pollution,N/A,Crime/Police
11 September 2022 03:01,জলবায়ু সম্মেলনের আগেই অর্থায়নের দাবি আফ্রিকার,ID-5410.txt,No,No,Yes,No,Real,Problematic,Global,Climate Change,All,Other Authority
30 April 2021 00:00,দাবদাহ চলছে,ID-5411.txt,No,Yes,Yes,Yes,Real,Positive,India,Natural Disaster,All,Scientists & Researcher
29 April 2022 11:19,"মানব মূত্র বর্জ্য নয়, সম্পদ",ID-5417.txt,No,No,Yes,No,Real,Positive,Global,Environmental Protection,General People,Scientists & Researcher
03 November 2023 21:59,"দিল্লিতে অনুশীলন বাতিল করে দিতে বাধ্য হলেন শাকিবেরা, কী ঘটল রাজধানীতে?",ID-542.txt,No,No,No,No,Real,Neutral,India,Air Pollution,N/A,Other Authority
02 November 2021 03:45,কার্বন নিঃসরণ শূন্যে আনার প্রতিশ্রুতি নরেন্দ্র মোদির,ID-5422.txt,No,No,No,No,Real,Positive,Global,Environmental Protection,World power,UN
18 July 2022 08:07,ভয়াবহ দাবদাহ-দাবানলে পুড়ছে অর্ধেক পৃথিবী,ID-5424.txt,No,Yes,Yes,Yes,Real,Positive,Global,Global Warming,All,N/A
15 February 2023 06:13,সমুদ্রপৃষ্ঠের উচ্চতা বৃদ্ধিতে কিছু দেশ বিলীন হয়ে যাবে: জাতিসংঘ মহাসচিব,ID-5427.txt,No,No,Yes,Yes,Real,Positive,Bangladesh,Sea Level Rising,World power,UN
02 November 2023 20:09,"শব্দবাজির ঊর্ধ্বসীমা নিয়ে রাজ্য দূষণ নিয়ন্ত্রণ পর্ষদকে হলফনামা দিতে হবে, নির্দেশ হাই কোর্টের",ID-543.txt,Yes,No,No,No,Real,Neutral,India,Sound Pollution,Goverment,Other Authority
18 June 2023 15:26,সমুদ্রপৃষ্ঠের উচ্চতার কারণে দেশে ধান উৎপাদন কমবে: পরিবেশমন্ত্রী,ID-5430.txt,Yes,No,Yes,Yes,Real,Positive,Bangladesh,Environmental Protection,Authority,Government
20 January 2024 09:09,পানিতে উদ্বেগজনক আর্সেনিক দূষণ,ID-5434.txt,No,Yes,Yes,Yes,Real,Positive,Bangladesh,Water Pollution,All,Environmental/Forestry Authority
08 August 2023 18:00,তিলে তিলে যন্ত্রণা পাচ্ছে চট্টগ্রাম,ID-5438.txt,No,No,Yes,Yes,Real,Positive,Bangladesh,Rain,N/A,Scientists & Researcher
05 May 2024 14:14,১৫ বছর পর গ্রীষ্মকালে ঘরের বাইরে গেলেই মানুষের মৃত্যু হতে পারে,ID-5441.txt,No,Yes,Yes,Yes,Real,Positive,Bangladesh,Climate Change,N/A,Scientists & Researcher
22 March 2024 15:53,ভয়াবহ হয়ে উঠতে যাচ্ছে বাংলাদেশের আর্সেনিক সমস্যা,ID-5442.txt,No,Yes,No,No,Real,Neutral,Bangladesh,Water Resource Pollution,N/A,Government
11 August 2022 12:00,গলছে অ্যান্টার্কটিকার 'ঘুমন্ত দানব',ID-5444.txt,No,No,No,No,Real,Neutral,Global,Sea Level Rising,N/A,N/A
13 September 2022 12:00,উপকূলের নতুন বিপদ জোয়ারের উচ্চতা বৃদ্ধি,ID-5445.txt,No,No,Yes,No,Maybe Real,Positive,Bangladesh,Climate Change,N/A,Other Authority
07 May 2019 19:37,২০৭০ সালে বিলুপ্ত হবে বাংলার বাঘ!,ID-5446.txt,No,No,Yes,Yes,Real,Positive,Bangladesh,Climate Change,N/A,N/A
08 September 2021 12:00,জলবায়ু পরিবর্তন নাকি মানবসৃষ্ট,ID-5448.txt,No,No,No,No,Real,Positive,Bangladesh,Climate Change,General People,N/A
02 November 2023 17:56,"মুম্বইয়ে গত পাঁচ বছরে দূষণ বেড়েছে দ্বিগুণেরও বেশি, কলকাতায় বৃদ্ধি ৪০ শতাংশেরও বেশি",ID-545.txt,No,No,Yes,Yes,Real,Positive,India,Air Pollution,All,Governent
04 August 2023 18:00,বিশ্বজুড়ে ধ্বংসযজ্ঞ,ID-5452.txt,No,No,No,No,Real,Neutral,Bangladesh,Climate Change,N/A,N/A
25 July 2022 12:00,থামছে না সবুজের ওপর আগ্রাসন,ID-5459.txt,No,No,Yes,Yes,Real,Positive,Bangladesh,Forestry and Tree Plantation,Dishonest people,Government
31 October 2023 12:12,"গাড়ির দূষণ নিয়ন্ত্রণে নতুন নির্দেশিকা কেন্দ্রীয় পরিবহণ মন্ত্রকের, চার নির্দেশের কথা জানানো হল রাজ্যকে",ID-546.txt,Yes,No,No,No,Real,Positive,India,Air Pollution,General People,Other Authority
26 September 2022 12:00,মানবজাতির জন্য সতর্কবার্তা,ID-5460.txt,No,No,Yes,Yes,Maybe Real,Positive,Global,Forestry and Tree Plantation,N/A,Scientists & Researcher
01 June 2021 04:53,একুশ শতকের বিরাট চ্যালেঞ্জ,ID-5464.txt,No,No,Yes,Yes,Real,Positive,Bangladesh,Natural Disaster,General People,Other Authority
13 February 2023 18:00,"গাছে বাড়ছে রোগ, কমছে চারা ",ID-5466.txt,No,Yes,Yes,Yes,Real,Neutral,Bangladesh,Forestry and Tree Plantation,N/A,Scientists & Researcher
05 June 2021 08:51,কোপেনহেগেন উপকূলে কৃত্রিম দ্বীপ,ID-5470.txt,Yes,No,No,No,Real,Positive,Others,Climate Change,Government,N/A
05 November 2022 12:00,কপ-২৭ ও আমাদের করণীয়,ID-5472.txt,No,No,No,No,Real,Neutral,Global,Climate Change,World power,N/A
27 April 2024 00:19,জলবায়ু পরিবর্তনজনিত কতটা ঝুঁকিতে বাংলাদেশ,ID-5473.txt,No,No,Yes,Yes,Real,Neutral,Bangladesh,Climate Change,World power,N/A
26 December 2021 20:36,পাওয়া যাবে সুনামির পূর্বাভাস,ID-5475.txt,No,No,No,No,Real,Neutral,Global,Natural Disaster,N/A,Scientists & Researcher
25 May 2021 22:02,ওডিশার উপকূল থেকে ৪০ কিলোমিটার দূরে ইয়াস,ID-5480.txt,No,No,Yes,Yes,Real,Positive,India,Natural Disaster,N/A,N/A
09 May 2022 12:00,ঝড় তীব্র না হলেও বড় ক্ষতির ঝুঁকি উপকূলে,ID-5483.txt,No,No,No,No,Real,Neutral,Bangladesh,Natural Disaster,N/A,N/A
09 December 2023 20:26,"জীবাশ্ম জ্বালানি বন্ধের বিপক্ষে ওপেক, ক্ষুব্ধ ইউরোপীয় নেতারা",ID-5484.txt,Yes,No,No,No,Real,Positive,Global,Environmental Protection,World power,UN
29 October 2021 10:30,পৃথিবী কী এর আগেও উত্তপ্ত হয়ে উঠেছিল!,ID-5489.txt,No,No,Yes,Yes,Real,Neutral,Global,Global Warming,N/A,Scientists & Researcher
08 November 2021 10:53,জলবায়ু সম্মেলনে বার্তা দিতে হাঁটুপানিতে দাঁড়িয়ে ভাষণ দিলেন মন্ত্রী,ID-5490.txt,No,No,No,No,Real,Positive,Global,Environmental Protection,World power,Other Authority
24 October 2022 03:01,ঘূর্ণিঝড় সিত্রাং আঘাত হানার নতুন সময় জানালেন প্রতিমন্ত্রী,ID-5493.txt,No,No,No,No,Real,Neutral,Bangladesh,Natural Disaster,N/A,N/A
16 September 2022 11:14,দূষিত শহরের তালিকায় ৩১তম ঢাকা,ID-55.txt,No,No,Yes,No,Real,Neutral,Bangladesh,Air Pollution,N/A,N/A
27 October 2023 20:00,"মুম্বই শহরে নিঃশ্বাস নেওয়া যায় না, অভিযোগ তোলার পর দিনই হাসপাতালে ভর্তি করাতে হল হিনা খানকে",ID-550.txt,No,No,No,No,Maybe Real,Neutral,India,Air Pollution,N/A,N/A
14 April 2022 10:55,জন কেরির সঙ্গে পররাষ্ট্রমন্ত্রী মোমেনের বৈঠক,ID-5502.txt,Yes,No,No,No,Real,Positive,Bangladesh,Climate Change,N/A,Government
05 March 2023 18:00,পাল তুলে ছুটবে জাহাজ,ID-5505.txt,No,No,No,No,Real,Positive,Others,Environmental Pollution,N/A,Other Authority
26 April 2024 16:04,তাপপ্রবাহ ৭৬ বছরের রেকর্ড ভাঙলো - Samakal,ID-5507.txt,No,No,No,No,Real,Neutral,Bangladesh,Climate Change,N/A,N/A
29 April 2024 13:07,তাপপ্রবাহ কমতে পারে বৃহস্পতিবার থেকে,ID-5508.txt,No,No,No,No,Real,Positive,Bangladesh,Global Warming,N/A,Scientists & Researcher
26 October 2023 09:01,ইছামতীর দূষণ রুখতে পদক্ষেপ,ID-551.txt,Yes,No,No,No,Real,Positive,India,Water Pollution,General People,Other Authority
24 April 2024 01:35,তাপপ্রবাহ প্রাণঘাতী জেনেও সবাই চুপ,ID-5511.txt,No,No,No,No,Real,Negative,Bangladesh,Global Warming,N/A,General people
27 April 2024 17:34,টানা ১২ দিন ধরে চুয়াডাঙ্গায় চলছে তীব্র তাপপ্রবাহ,ID-5513.txt,No,No,Yes,Yes,Real,Positive,Bangladesh,Natural Disaster,General People,Government
