dates,Title,Files,Not OK?,Political Influence,Scientific Data Mentioned,Statistical Data Mentioned,Source Mentioned,Authenticity,Stance Detection,Location,Focus,Target,Authority Involvement,Comments,Done,Annotator
02 January 2024 09:38,বায়ুদূষণে শীর্ষস্থান ধরে রেখেছে ঢাকা,ID-89.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,Industries,,,No,
27 October 2022 07:56,"শব্দবাজির তাণ্ডব বন্ধ, স্বস্তিতে মানুষ",ID-890.txt,False,No,No,No,No,Real,Positive,India,Sound Pollution,Dishonest people,Crime/Police,,No,
27 October 2022 06:01,ভারতে প্রতি দুই মিনিটে জ্বালানি দূষণ কাড়ছে প্রাণ,ID-891.txt,False,No,No,Yes,Yes,Real,Positive,India,Environmental  Protection,,,,No,
27 October 2022 05:47,মিছে ছলনা,ID-892.txt,False,Yes,No,No,No,Maybe Real,Positive,India,Sound Pollution,Goverment,,,No,
26 October 2022 13:34,৮ বছরে সাড়ে ৫ কোটি বৈদ্যুতিক গাড়ি তৈরির পরিকল্পনা! নেপথ্যে কি দূষণ আর জ্বালানির দাম?,ID-893.txt,False,No,No,No,No,Real,Positive,Global,Environmental  Protection,,,,No,
26 October 2022 08:10,দূষণ কমলেও খারাপই রইল দিল্লির বাতাস,ID-895.txt,False,No,No,Yes,No,Real,Neutral,India,Air Pollution,,,,No,
25 October 2022 12:31,"কালীপুজোর রাতে রেকর্ড গড়ল কলকাতা, হাওড়ার বাতাস! দূষণ এক ধাক্কায় কমিয়ে দিল সিত্রাং",ID-896.txt,False,No,No,Yes,No,Real,Neutral,India,Air Pollution,,,,No,
24 October 2022 08:27,কন্ট্রোল রুম চালুর আগেই শুরু হয়ে গেল শব্দবাজির দাপট!,ID-898.txt,False,No,No,No,No,Maybe Real,Positive,India,Sound Pollution,Authority,Scientists & Researcher,,No,
08 February 2023 03:58,নীরব ঘাতক 'সুপারবাগ' নিয়ন্ত্রণে দূষণ রোধ জরুরি,ID-9.txt,False,No,Yes,Yes,No,Real,Positive,Global,Environmental Pollution,,,,No,
14 January 2024 05:50,পরিবেশবান্ধব পোশাক কারখানা স্থাপনে প্রয়োজন সমন্বিত উদ্যোগ,ID-90.txt,False,No,No,Yes,Yes,Real,Positive,Bangladesh,Environmental Pollution,Industries,,,No,
18 October 2022 08:56,নিষিদ্ধ বাজি নিয়ে চিন্তা জেলা জুড়ে,ID-901.txt,False,No,Yes,No,No,Real,Positive,India,Sound Pollution,Dishonest people,Crime/Police,,No,
16 October 2022 18:31,গ্রামের মহিলাদের স্বাস্থ্যরক্ষায় রান্নাঘরের দূষণ কমাতে একাই এগিয়ে এলেন ঝাড়খণ্ডের সুমন,ID-903.txt,False,No,No,No,No,Real,Positive,India,Air Pollution,General People,,,No,
16 October 2022 14:58,"প্রতি বছর বিশ্ব জুড়ে প্রায় ৫২ লক্ষ মানুষ চিকিৎসা-বর্জ্যের কারণে মারা যান, দাবি চিকিৎসকের",ID-904.txt,False,No,No,No,No,Real,Positive,Global,Environmental Pollution,World power,,,No,
11 October 2022 09:00,দেদার নিষিদ্ধ বাজি বিক্রির আশঙ্কা,ID-906.txt,False,No,No,Yes,Yes,Real,Positive,India,Light Pollution,Authority,Crime/Police,,No,
07 October 2022 20:06,"শুরু করেছিল ত্রিধারা, দূষণ ঠেকানোর প্রত্যয়ে এ বার মণ্ডপেই জলধারায় প্রতিমা নিরঞ্জন টালার পুজোয়",ID-910.txt,False,No,No,No,No,Real,Positive,India,Water Pollution,,General people,,No,
06 October 2022 05:33,দূষণ ঠেকিয়ে সুষ্ঠু বিসর্জনের জন্য একগুচ্ছ ব্যবস্থা হাওড়ায়,ID-914.txt,False,No,No,No,No,Real,Positive,Bangladesh,Water Pollution,General People,Crime/Police,,No,
01 October 2022 09:16,শ্রীক্ষেত্রে ভূগর্ভস্থ ‘রত্নভান্ডার’ রক্ষার লড়াই,ID-918.txt,False,No,No,Yes,No,Real,Positive,Bangladesh,Environmental Pollution,Government,,,No,
01 October 2022 08:03,সরস্বতী নদীর জন্য হলফনামায় বাড়তি সময়ের আবেদন,ID-919.txt,False,No,No,No,No,Real,Positive,India,Water Resource Pollution,Industries,Other Authority,,No,
21 November 2022 01:11,পরিবেশ দূষণের প্রতিবাদ: আবর্জনার পোশাকে নাইজেরিয়ায় ফ্যাশন শো,ID-92.txt,False,No,No,Yes,Yes,Real,Negative,Nigeria,Climate Change,General People,Other Authority,,No,
30 September 2022 23:24,শহরের সর্বাধিক পরিবেশ-বান্ধব পুজো কোনটি? খেতাব জিততে লড়বে বাছাই করা ৭৫টি পুজো,ID-921.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Pollution,General People,Other Authority,,No,
27 September 2022 22:28,"রক্ষা করতে হবে পরিবেশ, পক্ষকাল ব্যাপী অনুষ্ঠানে বার্তা দিল চন্দননগর বঙ্গ বিদ্যালয়",ID-924.txt,False,No,No,No,No,Real,Positive,India,Environmental Protection,General People,Other Authority,,No,
23 September 2022 07:09,রাজ্য দূষণ নিয়ন্ত্রণ পর্ষদের অস্তিত্ব অস্বীকার পরিবেশকর্মী সংগঠনের,ID-929.txt,False,No,No,No,No,Real,Problematic,India,Sound Pollution,Authority,Other Authority,,No,
05 June 2023 09:55,বিশ্ব পরিবেশ দিবস আজ,ID-93.txt,False,Yes,No,No,No,Real,Positive,Bangladesh,Environmental Pollution,All,Other Authority,,No,
28 May 2023 10:38,বিশ্বের দূষিত শহরের তালিকায় শীর্ষে ঢাকা,ID-94.txt,False,No,Yes,Yes,No,Real,Neutral,Bangladesh,Air Pollution,,,,No,
06 September 2022 15:16,মোদী এ বার জন্মদিনে মধ্যপ্রদেশের জঙ্গলে ছাড়বেন আফ্রিকার চিতা! জোরকদমে চলছে প্রস্তুতি,ID-941.txt,False,No,No,No,No,Real,Negative,Bangladesh,Wildlife,Government,,,No,
28 August 2022 07:27,পরিবেশ রক্ষায় দুই বাংলায় সমন্বয়ের ডাক,ID-947.txt,False,No,No,No,No,Real,Problematic,Bangladesh,Environmental Protection,General People,Other Authority,,No,
22 August 2022 07:16,পুনর্ব্যবহারের জন্য স্কুল-কলেজ থেকে সংগৃহীত হচ্ছে বৈদ্যুতিন বর্জ্য,ID-949.txt,False,No,No,No,No,Real,Positive,India,E-Waste,General People,Other Authority,,No,
20 February 2023 09:53,বায়ুদূষণ বিরোধী অভিযান: ১৭ যানবাহন ও ছয় প্রতিষ্ঠানকে জরিমানা,ID-95.txt,False,No,No,No,No,Real,Positive,Bangladesh,Air Pollution,Industries,Environmental/Forestry Authority,,No,
22 August 2022 06:40,"দূষণে নয়, দূষণ রোধে তৈরি কমিটির কাজেই বেশি ‘ধোঁয়াশা’",ID-950.txt,False,Yes,No,No,No,Real,Positive,India,Environmental Protection,Government,General people,,No,
20 August 2022 05:23,শেষ সুযোগ,ID-953.txt,False,No,No,No,No,Real,Positive,Global,Air Pollution,Industries,Other Authority,,No,
05 April 2024 01:27,এক নারীর একটি প্রয়াসে বদলে যাচ্ছে উগান্ডার রাজধানীর পরিবেশ,ID-96.txt,False,No,No,No,No,Real,Positive,Uganda,Plastic Pollution,,,,No,
03 August 2022 04:52,সম্পাদক সমীপেষু: পরিবেশ নিধন পর্ব,ID-960.txt,False,Yes,No,No,No,Real,Positive,Global,Environmental Protection,World power,Other Authority,,No,
31 July 2022 05:45,দূষণের দশ ‘হটস্পট’ চিহ্নিত করল পুরসভা,ID-962.txt,False,Yes,No,Yes,No,Real,Neutral,India,Air Pollution,General People,Environmental/Forestry Authority,,No,
26 July 2022 20:55,১১ হাজার কোটি খরচের পরেও গঙ্গা দূষিত কেন? প্রশ্ন বরুণ গাঁধীর,ID-964.txt,False,Yes,No,No,No,Real,Positive,India,Water Pollution,General People,Government,,No,
26 July 2022 19:59,৬ মাসের মধ্যে রাজ্যকে সব পুরনো গাড়ি বাতিল করতে হবে! সময় বেঁধে দিল পরিবেশ আদালত,ID-965.txt,False,No,No,No,No,Real,Positive,India,Climate Change,Government,Legal/Court,,No,
21 July 2022 05:01,"পরিবেশ, তোমার উন্নয়ন নাই?",ID-969.txt,False,No,No,No,No,Real,Neutral,Bangladesh,Environmental Pollution,Government,,,No,
05 September 2022 05:23,রামপালে আধুনিক যন্ত্রপাতি ব্যবহার করে ক্ষতি কমানো সম্ভব',ID-97.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Pollution,,,,No,
19 July 2022 19:47,"পরিবেশ বাঁচানোর দায়বদ্ধতা না মেনেই জাতীয় সড়ক হবে সীমান্তে, সিদ্ধান্ত কেন্দ্রের",ID-970.txt,False,Yes,No,No,No,Real,Positive,India,Forestry and Tree Plantation,,Government,,No,
16 July 2022 06:28,কত গাড়ি আরও বাতিল হবে? সংখ্যা নিয়ে ধন্দ,ID-973.txt,False,No,No,Yes,Yes,Real,Positive,India,Environmental Pollution,Government,Environmental/Forestry Authority,,No,
01 July 2022 18:48,"বড় ধাক্কা বাইডেনের, ইচ্ছামতো বিদ্যুৎ প্রকল্পে কার্বন নিঃসরণ",ID-980.txt,False,No,No,No,No,Real,Positive,USA,Environmental Protection,Government,Legal/Court,,No,
01 July 2022 13:44,১ জুলাই থেকে নিষিদ্ধ এক বার ব্যবহারযোগ্য প্লাস্টিক,ID-981.txt,False,No,No,No,No,Problematic,Positive,Bangladesh,Plastic Pollution,,Environmental/Forestry Authority,,No,
29 June 2022 09:01,"পথে বেরিয়ে হাতে প্লাস্টিক, এ বার গুণতে হবে জরিমানা",ID-983.txt,False,No,No,No,Yes,Real,Positive,Bangladesh,Plastic Pollution,General People,Legal/Court,,No,
24 June 2022 14:43,জুলাই মাসের শুরু থেকে এ দেশে নিষিদ্ধ হচ্ছে ‘সিঙ্গল ইউজ প্লাস্টিক’-এর ব্যবহার,ID-985.txt,False,No,No,No,No,Real,Positive,Bangladesh,Plastic Pollution,General People,Government,,No,
24 June 2022 06:09,আদালতের নির্দেশ সত্ত্বেও নোংরায় ভরা সাঁতরাগাছি ঝিল,ID-986.txt,False,No,No,No,No,Real,Positive,India,Water Pollution,General People,Government,,No,
23 June 2022 13:29,প্লাস্টিকের কিছু জিনিস নিষিদ্ধ হচ্ছে আগামী মাস থেকে! কী ব্যবহার করা যাবে না এবং কেন,ID-987.txt,False,No,Yes,No,No,Real,Positive,India,Plastic Pollution,All,Government,,No,
05 April 2022 03:24,চট্টগ্রাম বন্দর এলাকার দূষণ রোধে সংসদে আইন পাশ,ID-99.txt,False,No,No,No,No,Real,Positive,Bangladesh,Water Pollution,,Legal/Court,,No,
09 June 2022 13:26,বিশ্ব পরিবেশ দিবসে অনন্য পদক্ষেপ শালিমারের,ID-998.txt,False,No,No,No,No,Real,Positive,Bangladesh,Environmental Protection,,,,No,
09 June 2022 05:40,উন্নয়নের স্বার্থে,ID-999.txt,False,No,No,No,No,Real,Positive,India,Environmental Protection,All,Other Authority,,No,
